ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
204795_at,7.74E-01,6.57E-01,-0.445049,-6.538764,-0.073351,PRR3,proline rich 3
200739_s_at,7.75E-01,6.57E-01,-0.444902,-6.538828,-0.0324983,SUMO3,small ubiquitin-like modifier 3
216505_x_at,7.75E-01,6.58E-01,0.444401,-6.539049,0.0318917,,
211018_at,7.75E-01,6.58E-01,-0.444379,-6.539059,-0.0692913,LSS,"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
219665_at,7.75E-01,6.58E-01,-0.444317,-6.539086,-0.080587,NUDT18,nudix hydrolase 18
215221_at,7.75E-01,6.58E-01,0.444266,-6.539109,0.0468396,,
214506_at,7.75E-01,6.58E-01,-0.444264,-6.53911,-0.0594666,GPR182,G protein-coupled receptor 182
201632_at,7.75E-01,6.58E-01,0.444153,-6.539158,0.0221822,EIF2B1,eukaryotic translation initiation factor 2B subunit alpha
214629_x_at,7.75E-01,6.58E-01,-0.444085,-6.539188,-0.0276937,RTN4,reticulon 4
212200_at,7.75E-01,6.58E-01,-0.443942,-6.539251,-0.0328226,ANKLE2,ankyrin repeat and LEM domain containing 2
209665_at,7.75E-01,6.58E-01,0.443696,-6.53936,0.0278213,CYB561D2,cytochrome b561 family member D2
209211_at,7.75E-01,6.58E-01,-0.443609,-6.539398,-0.0715153,KLF5,Kruppel like factor 5
207731_at,7.75E-01,6.58E-01,-0.443461,-6.539463,-0.1081144,,
207933_at,7.75E-01,6.58E-01,0.443415,-6.539483,0.0688446,ZP2,zona pellucida glycoprotein 2
219498_s_at,7.75E-01,6.59E-01,0.443276,-6.539544,0.1008436,BCL11A,B-cell CLL/lymphoma 11A
212803_at,7.76E-01,6.59E-01,0.442927,-6.539697,0.0917723,NAB2,NGFI-A binding protein 2
213426_s_at,7.76E-01,6.59E-01,-0.442667,-6.539811,-0.0819129,CAV2,caveolin 2
206424_at,7.76E-01,6.59E-01,0.442604,-6.539839,0.083182,CYP26A1,cytochrome P450 family 26 subfamily A member 1
212664_at,7.76E-01,6.59E-01,-0.442591,-6.539844,-0.0535017,TUBB4A,tubulin beta 4A class IVa
221666_s_at,7.76E-01,6.59E-01,-0.442567,-6.539855,-0.0803303,PYCARD,PYD and CARD domain containing
215157_x_at,7.76E-01,6.59E-01,-0.442545,-6.539865,-0.0188856,PABPC1,poly(A) binding protein cytoplasmic 1
214795_at,7.76E-01,6.59E-01,-0.442279,-6.539981,-0.0505755,ZMYND8,zinc finger MYND-type containing 8
203158_s_at,7.76E-01,6.59E-01,0.442259,-6.53999,0.0650057,GLS,glutaminase
210447_at,7.76E-01,6.59E-01,0.442072,-6.540072,0.0829817,GLUD2,glutamate dehydrogenase 2
215273_s_at,7.76E-01,6.59E-01,-0.442019,-6.540095,-0.0798109,TADA3,transcriptional adaptor 3
218835_at,7.76E-01,6.60E-01,0.441814,-6.540185,0.0528963,SFTPA2///SFTPA1,surfactant protein A2///surfactant protein A1
208460_at,7.76E-01,6.60E-01,0.441761,-6.540208,0.0771027,GJC1,gap junction protein gamma 1
206516_at,7.76E-01,6.60E-01,-0.441426,-6.540355,-0.0531569,MIR4321///AMH,microRNA 4321///anti-Mullerian hormone
211595_s_at,7.76E-01,6.60E-01,0.44133,-6.540397,0.0643359,MRPS11,mitochondrial ribosomal protein S11
204654_s_at,7.77E-01,6.60E-01,-0.441208,-6.54045,-0.0774301,TFAP2A,transcription factor AP-2 alpha
202166_s_at,7.77E-01,6.60E-01,0.441178,-6.540463,0.0379176,PPP1R2,protein phosphatase 1 regulatory inhibitor subunit 2
220103_s_at,7.77E-01,6.60E-01,0.441104,-6.540496,0.0862513,MRPS18C,mitochondrial ribosomal protein S18C
202347_s_at,7.77E-01,6.60E-01,0.441043,-6.540522,0.0259506,UBE2K,ubiquitin conjugating enzyme E2 K
204975_at,7.77E-01,6.60E-01,0.440746,-6.540652,0.0841516,EMP2,epithelial membrane protein 2
205069_s_at,7.77E-01,6.60E-01,0.440716,-6.540665,0.1056222,ARHGAP26,Rho GTPase activating protein 26
215726_s_at,7.77E-01,6.60E-01,0.440677,-6.540682,0.0465986,CYB5A,cytochrome b5 type A
210284_s_at,7.77E-01,6.60E-01,-0.440587,-6.540722,-0.0383184,TAB2,TGF-beta activated kinase 1/MAP3K7 binding protein 2
216720_at,7.77E-01,6.60E-01,0.440579,-6.540725,0.063756,CYP2U1,cytochrome P450 family 2 subfamily U member 1
201705_at,7.77E-01,6.61E-01,0.44039,-6.540808,0.0252056,PSMD7,"proteasome 26S subunit, non-ATPase 7"
207706_at,7.77E-01,6.61E-01,0.44036,-6.54082,0.1145516,USH2A,usherin
213526_s_at,7.77E-01,6.61E-01,0.440286,-6.540853,0.0717061,LIN37,lin-37 DREAM MuvB core complex component
219492_at,7.77E-01,6.61E-01,-0.440043,-6.540959,-0.0367239,CHIC2,cysteine rich hydrophobic domain 2
206784_at,7.77E-01,6.61E-01,0.439988,-6.540983,0.0801789,AQP8,aquaporin 8
205564_at,7.77E-01,6.61E-01,0.439972,-6.54099,0.0929661,PAGE4,PAGE family member 4
220802_at,7.77E-01,6.61E-01,-0.439755,-6.541084,-0.0641316,KCNH4,potassium voltage-gated channel subfamily H member 4
206135_at,7.77E-01,6.61E-01,-0.439681,-6.541117,-0.088523,ST18,"ST18, C2H2C-type zinc finger"
217309_s_at,7.77E-01,6.61E-01,0.439661,-6.541125,0.0454319,DSCR3,DSCR3 arrestin fold containing
213357_at,7.77E-01,6.61E-01,-0.439542,-6.541177,-0.0685633,GTF2H5,general transcription factor IIH subunit 5
215092_s_at,7.77E-01,6.61E-01,-0.439451,-6.541217,-0.053371,NFAT5,nuclear factor of activated T-cells 5
210720_s_at,7.77E-01,6.61E-01,-0.43939,-6.541243,-0.0291595,NECAB3,N-terminal EF-hand calcium binding protein 3
215407_s_at,7.77E-01,6.61E-01,-0.439383,-6.541246,-0.0999349,ASTN2,astrotactin 2
204966_at,7.77E-01,6.61E-01,0.439353,-6.54126,0.0757098,ADGRB2,adhesion G protein-coupled receptor B2
207128_s_at,7.77E-01,6.61E-01,0.439224,-6.541316,0.0474213,ZNF223,zinc finger protein 223
220397_at,7.78E-01,6.62E-01,-0.438812,-6.541495,-0.100151,MDM1,Mdm1 nuclear protein
208211_s_at,7.78E-01,6.62E-01,-0.438727,-6.541532,-0.090234,ALK,anaplastic lymphoma receptor tyrosine kinase
213662_at,7.78E-01,6.62E-01,-0.438353,-6.541694,-0.1235361,FAM134B,family with sequence similarity 134 member B
220493_at,7.78E-01,6.62E-01,-0.438353,-6.541694,-0.100783,DMRT1,doublesex and mab-3 related transcription factor 1
206988_at,7.78E-01,6.62E-01,-0.43809,-6.541809,-0.0826898,CCL25,C-C motif chemokine ligand 25
212884_x_at,7.78E-01,6.62E-01,0.438086,-6.54181,0.0446714,APOE,apolipoprotein E
216912_at,7.78E-01,6.62E-01,-0.437814,-6.541928,-0.0637769,ARHGEF4,Rho guanine nucleotide exchange factor 4
219960_s_at,7.79E-01,6.63E-01,-0.437222,-6.542185,-0.0314478,UCHL5,ubiquitin C-terminal hydrolase L5
200890_s_at,7.79E-01,6.63E-01,0.437149,-6.542216,0.0475198,SSR1,signal sequence receptor subunit 1
211739_x_at,7.79E-01,6.63E-01,0.436977,-6.542291,0.0491072,GH1///CSHL1///CSH2///CSH1,growth hormone 1///chorionic somatomammotropin hormone like 1///chorionic somatomammotropin hormone 2///chorionic somatomammotropin hormone 1
218522_s_at,7.79E-01,6.63E-01,-0.436782,-6.542375,-0.0461747,MAP1S,microtubule associated protein 1S
221538_s_at,7.79E-01,6.63E-01,0.436737,-6.542395,0.1178074,PLXNA1,plexin A1
220729_at,7.79E-01,6.63E-01,0.4366,-6.542454,0.0735172,,
208611_s_at,7.79E-01,6.63E-01,0.436592,-6.542458,0.04764,SPTAN1,"spectrin alpha, non-erythrocytic 1"
215276_at,7.79E-01,6.63E-01,-0.436552,-6.542475,-0.0503448,WFDC8,WAP four-disulfide core domain 8
208441_at,7.79E-01,6.63E-01,-0.436415,-6.542534,-0.0445542,IGF1R,insulin like growth factor 1 receptor
204948_s_at,7.79E-01,6.63E-01,0.436406,-6.542538,0.0619925,FST,follistatin
217629_at,7.79E-01,6.64E-01,0.436344,-6.542565,0.0351358,,
203183_s_at,7.79E-01,6.64E-01,0.436272,-6.542596,0.0307846,SMARCD1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1"
208921_s_at,7.79E-01,6.64E-01,-0.436181,-6.542635,-0.0207026,SRI,sorcin
220725_x_at,7.79E-01,6.64E-01,0.436079,-6.542679,0.0319919,DNAH3,dynein axonemal heavy chain 3
203903_s_at,7.79E-01,6.64E-01,0.436062,-6.542687,0.0964081,HEPH,hephaestin
216535_at,7.79E-01,6.64E-01,-0.435826,-6.542789,-0.0775995,CADM3,cell adhesion molecule 3
220470_at,7.79E-01,6.64E-01,-0.435744,-6.542824,-0.0750931,BET1L,Bet1 golgi vesicular membrane trafficking protein like
215286_s_at,7.79E-01,6.64E-01,0.435701,-6.542843,0.0641388,PHTF2,putative homeodomain transcription factor 2
205856_at,7.79E-01,6.64E-01,-0.435622,-6.542877,-0.1001577,SLC14A1,solute carrier family 14 member 1 (Kidd blood group)
202967_at,7.79E-01,6.64E-01,-0.435606,-6.542884,-0.0373544,GSTA4,glutathione S-transferase alpha 4
209923_s_at,7.79E-01,6.64E-01,0.435417,-6.542965,0.044387,BRAP,BRCA1 associated protein
209897_s_at,7.79E-01,6.64E-01,-0.435292,-6.543019,-0.0764363,SLIT2,slit guidance ligand 2
216469_at,7.79E-01,6.64E-01,-0.435178,-6.543068,-0.105145,LOC102725136///LOC441666,putative zinc finger protein ENSP00000328166-like///zinc finger protein 91 pseudogene
211655_at,7.80E-01,6.65E-01,0.434854,-6.543208,0.1218666,IGLC1,immunoglobulin lambda constant 1
218539_at,7.80E-01,6.65E-01,0.434564,-6.543333,0.0356478,FBXO34,F-box protein 34
222115_x_at,7.80E-01,6.65E-01,-0.434555,-6.543337,-0.0392487,GLYR1,glyoxylate reductase 1 homolog
201706_s_at,7.80E-01,6.65E-01,0.434208,-6.543486,0.0772957,PEX19,peroxisomal biogenesis factor 19
205362_s_at,7.80E-01,6.65E-01,-0.434093,-6.543536,-0.0433465,PFDN4,prefoldin subunit 4
212977_at,7.80E-01,6.65E-01,-0.434044,-6.543557,-0.0998438,ACKR3,atypical chemokine receptor 3
209415_at,7.80E-01,6.65E-01,0.433986,-6.543582,0.0359883,FZR1,fizzy/cell division cycle 20 related 1
205126_at,7.80E-01,6.65E-01,-0.433782,-6.543669,-0.0397577,VRK2,vaccinia related kinase 2
200800_s_at,7.80E-01,6.65E-01,0.433709,-6.543701,0.0882507,HSPA1L///HSPA1B///HSPA1A,heat shock protein family A (Hsp70) member 1 like///heat shock protein family A (Hsp70) member 1B///heat shock protein family A (Hsp70) member 1A
204296_at,7.80E-01,6.65E-01,-0.433699,-6.543705,-0.0746653,SLC4A5,solute carrier family 4 member 5
218340_s_at,7.80E-01,6.65E-01,0.433617,-6.54374,0.0647316,UBA6,ubiquitin like modifier activating enzyme 6
37577_at,7.81E-01,6.66E-01,0.433318,-6.543869,0.0630682,ARHGAP19,Rho GTPase activating protein 19
215186_at,7.81E-01,6.66E-01,-0.432873,-6.54406,-0.0669408,TBC1D30,TBC1 domain family member 30
216165_at,7.81E-01,6.66E-01,-0.432695,-6.544136,-0.1127398,GARNL3,GTPase activating Rap/RanGAP domain like 3
218927_s_at,7.81E-01,6.66E-01,-0.432688,-6.544139,-0.0952772,CHST12,carbohydrate (chondroitin 4) sulfotransferase 12
218828_at,7.81E-01,6.66E-01,0.432631,-6.544163,0.0910114,TMEM256-PLSCR3///PLSCR3,TMEM256-PLSCR3 readthrough (NMD candidate)///phospholipid scramblase 3
214790_at,7.81E-01,6.66E-01,-0.43259,-6.544181,-0.0408312,SENP6,SUMO1/sentrin specific peptidase 6
204517_at,7.81E-01,6.66E-01,-0.43243,-6.54425,-0.0795956,PPIC,peptidylprolyl isomerase C
210964_s_at,7.81E-01,6.66E-01,-0.432386,-6.544268,-0.092903,GYG2,glycogenin 2
206862_at,7.81E-01,6.66E-01,-0.43233,-6.544293,-0.0668402,ZNF254,zinc finger protein 254
53076_at,7.81E-01,6.66E-01,0.432213,-6.544342,0.0426165,B4GALT7,"beta-1,4-galactosyltransferase 7"
221334_s_at,7.81E-01,6.67E-01,-0.43214,-6.544374,-0.0709056,FOXP3,forkhead box P3
213667_at,7.81E-01,6.67E-01,-0.432081,-6.544399,-0.0647018,TMEM265///SRCAP,transmembrane protein 265///Snf2-related CREBBP activator protein
203644_s_at,7.81E-01,6.67E-01,0.432049,-6.544413,0.0594422,MON1B,"MON1 homolog B, secretory trafficking associated"
202566_s_at,7.81E-01,6.67E-01,0.43195,-6.544455,0.0534484,SVIL,supervillin
204180_s_at,7.81E-01,6.67E-01,0.431629,-6.544593,0.0391886,ZBTB43,zinc finger and BTB domain containing 43
210879_s_at,7.81E-01,6.67E-01,-0.431489,-6.544653,-0.0362313,RAB11FIP5,RAB11 family interacting protein 5
221144_at,7.82E-01,6.67E-01,0.431232,-6.544762,0.0575585,,
215294_s_at,7.82E-01,6.67E-01,-0.431172,-6.544788,-0.0903811,SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1"
202998_s_at,7.82E-01,6.67E-01,0.431002,-6.54486,0.0821452,LOXL2,lysyl oxidase like 2
215315_at,7.82E-01,6.67E-01,-0.43099,-6.544866,-0.0934392,ZNF549,zinc finger protein 549
222333_at,7.82E-01,6.67E-01,-0.430921,-6.544895,-0.0328954,ALS2CL,ALS2 C-terminal like
207666_x_at,7.82E-01,6.67E-01,-0.430898,-6.544905,-0.110636,SSX3,SSX family member 3
218384_at,7.82E-01,6.68E-01,0.430815,-6.54494,0.0538511,CARHSP1,calcium regulated heat stable protein 1
202910_s_at,7.82E-01,6.68E-01,0.430669,-6.545003,0.0517523,ADGRE5,adhesion G protein-coupled receptor E5
217363_x_at,7.82E-01,6.68E-01,-0.430522,-6.545066,-0.0915957,,
218311_at,7.82E-01,6.68E-01,-0.43002,-6.545279,-0.0486465,MAP4K3,mitogen-activated protein kinase kinase kinase kinase 3
201683_x_at,7.82E-01,6.68E-01,-0.429678,-6.545425,-0.0546752,TOX4,TOX high mobility group box family member 4
211881_x_at,7.82E-01,6.68E-01,-0.429642,-6.545441,-0.0454681,IGLJ3,immunoglobulin lambda joining 3
204548_at,7.82E-01,6.68E-01,-0.429611,-6.545454,-0.0742022,STAR,steroidogenic acute regulatory protein
217688_at,7.82E-01,6.68E-01,-0.42959,-6.545463,-0.0634552,,
206705_at,7.82E-01,6.68E-01,-0.429589,-6.545463,-0.0904664,TULP1,tubby like protein 1
215960_at,7.83E-01,6.68E-01,-0.429478,-6.54551,-0.0618408,SLC5A4,solute carrier family 5 member 4
210168_at,7.83E-01,6.69E-01,-0.42938,-6.545552,-0.0501586,C6,complement component 6
216479_at,7.83E-01,6.69E-01,-0.429075,-6.545682,-0.0560468,RPL21P28///SNORA27///SNORD102///RPL21,"ribosomal protein L21 pseudogene 28///small nucleolar RNA, H/ACA box 27///small nucleolar RNA, C/D box 102///ribosomal protein L21"
219589_s_at,7.83E-01,6.69E-01,0.428987,-6.545719,0.0945625,TMEM143,transmembrane protein 143
201352_at,7.83E-01,6.69E-01,0.428806,-6.545796,0.030286,YME1L1,YME1 like 1 ATPase
208499_s_at,7.83E-01,6.69E-01,-0.428374,-6.545979,-0.081894,DNAJC3,DnaJ heat shock protein family (Hsp40) member C3
78330_at,7.83E-01,6.69E-01,0.428335,-6.545996,0.0398956,ZNF335,zinc finger protein 335
213384_x_at,7.83E-01,6.69E-01,0.428269,-6.546024,0.0468954,PLCB3,phospholipase C beta 3
208713_at,7.84E-01,6.70E-01,0.427882,-6.546188,0.0327548,HNRNPUL1,heterogeneous nuclear ribonucleoprotein U like 1
207086_x_at,7.84E-01,6.70E-01,-0.427806,-6.54622,-0.0469995,GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE2C///GAGE1,G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12B///G antigen 12C///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2E///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4///G antigen 2C///G antigen 1
215987_at,7.84E-01,6.70E-01,-0.427716,-6.546259,-0.0541912,RAPGEF2,Rap guanine nucleotide exchange factor 2
221319_at,7.84E-01,6.70E-01,-0.427234,-6.546463,-0.1046944,PCDHB8,protocadherin beta 8
208086_s_at,7.84E-01,6.70E-01,-0.427175,-6.546488,-0.0892803,DMD,dystrophin
205480_s_at,7.84E-01,6.70E-01,0.42703,-6.546549,0.0367098,UGP2,UDP-glucose pyrophosphorylase 2
220838_at,7.84E-01,6.70E-01,-0.426907,-6.546601,-0.0440746,EXD3,exonuclease 3'-5' domain containing 3
214820_at,7.84E-01,6.71E-01,0.426636,-6.546716,0.1073518,BRWD1,bromodomain and WD repeat domain containing 1
219182_at,7.84E-01,6.71E-01,0.426543,-6.546755,0.057398,TMEM231,transmembrane protein 231
211651_s_at,7.84E-01,6.71E-01,-0.426437,-6.5468,-0.0814728,LAMB1,laminin subunit beta 1
1316_at,7.84E-01,6.71E-01,-0.426435,-6.546801,-0.0337238,THRA,"thyroid hormone receptor, alpha"
210080_x_at,7.84E-01,6.71E-01,-0.426356,-6.546834,-0.0744745,CELA3A,chymotrypsin like elastase family member 3A
214419_s_at,7.84E-01,6.71E-01,-0.426234,-6.546886,-0.0470141,CYP2C9,cytochrome P450 family 2 subfamily C member 9
206654_s_at,7.85E-01,6.71E-01,0.426101,-6.546942,0.0823556,POLR3G,RNA polymerase III subunit G
220665_at,7.85E-01,6.71E-01,-0.425961,-6.547001,-0.0903786,LUZP4,leucine zipper protein 4
204458_at,7.85E-01,6.71E-01,0.425933,-6.547013,0.0312441,PLA2G15,phospholipase A2 group XV
212367_at,7.85E-01,6.71E-01,0.425929,-6.547015,0.0657923,FEM1B,fem-1 homolog B
201930_at,7.85E-01,6.71E-01,-0.425641,-6.547136,-0.0504827,MCM6,minichromosome maintenance complex component 6
220237_at,7.85E-01,6.71E-01,-0.425524,-6.547185,-0.0920868,ATG3,autophagy related 3
214633_at,7.85E-01,6.71E-01,-0.425448,-6.547218,-0.0988389,SOX3,SRY-box 3
217984_at,7.85E-01,6.71E-01,0.425425,-6.547227,0.0363198,RNASET2,ribonuclease T2
216553_x_at,7.85E-01,6.72E-01,-0.42507,-6.547377,-0.0717678,,
213443_at,7.85E-01,6.72E-01,-0.425019,-6.547398,-0.0950115,TRADD,TNFRSF1A associated via death domain
206471_s_at,7.85E-01,6.72E-01,-0.42496,-6.547423,-0.0885006,PLXNC1,plexin C1
211164_at,7.85E-01,6.72E-01,-0.42475,-6.547511,-0.0840905,EPHA3,EPH receptor A3
214749_s_at,7.85E-01,6.72E-01,-0.424686,-6.547538,-0.0233751,ARMCX6,"armadillo repeat containing, X-linked 6"
210905_x_at,7.85E-01,6.72E-01,0.424651,-6.547553,0.056355,POU5F1P4,POU class 5 homeobox 1 pseudogene 4
219141_s_at,7.85E-01,6.72E-01,-0.424606,-6.547572,-0.0640002,AMBRA1,autophagy and beclin 1 regulator 1
221278_at,7.85E-01,6.72E-01,0.424552,-6.547595,0.0727607,HOXB8,homeobox B8
217498_at,7.85E-01,6.72E-01,-0.424499,-6.547617,-0.0978364,GDF11,growth differentiation factor 11
212026_s_at,7.85E-01,6.72E-01,0.424484,-6.547623,0.119368,EXOC7,exocyst complex component 7
203655_at,7.85E-01,6.72E-01,-0.424458,-6.547634,-0.0449698,XRCC1,X-ray repair cross complementing 1
213552_at,7.85E-01,6.72E-01,0.424321,-6.547692,0.1445573,GLCE,glucuronic acid epimerase
219336_s_at,7.86E-01,6.73E-01,-0.423364,-6.548094,-0.0582287,ASCC1,activating signal cointegrator 1 complex subunit 1
219320_at,7.86E-01,6.73E-01,-0.423337,-6.548105,-0.0379829,MYO19,myosin XIX
201372_s_at,7.86E-01,6.73E-01,0.423191,-6.548167,0.0808511,CUL3,cullin 3
220842_at,7.86E-01,6.73E-01,-0.423152,-6.548183,-0.0977389,AHI1,Abelson helper integration site 1
218614_at,7.86E-01,6.73E-01,-0.423088,-6.54821,-0.0446806,KIAA1551,KIAA1551
210111_s_at,7.86E-01,6.73E-01,0.423006,-6.548244,0.0316684,KLHDC10,kelch domain containing 10
210930_s_at,7.86E-01,6.73E-01,-0.422935,-6.548274,-0.0936545,ERBB2,erb-b2 receptor tyrosine kinase 2
211515_s_at,7.86E-01,6.73E-01,-0.422768,-6.548344,-0.0367374,DSTYK,dual serine/threonine and tyrosine protein kinase
211790_s_at,7.86E-01,6.73E-01,0.422732,-6.548359,0.0821461,KMT2D,lysine methyltransferase 2D
200932_s_at,7.86E-01,6.73E-01,-0.422692,-6.548376,-0.0289776,DCTN2,dynactin subunit 2
211014_s_at,7.87E-01,6.74E-01,-0.422091,-6.548627,-0.0363093,PML,promyelocytic leukemia
205222_at,7.87E-01,6.74E-01,0.42209,-6.548627,0.1169199,EHHADH,"enoyl-CoA, hydratase/3-hydroxyacyl CoA dehydrogenase"
221998_s_at,7.87E-01,6.74E-01,0.421908,-6.548704,0.0824066,VRK3,vaccinia related kinase 3
204592_at,7.87E-01,6.74E-01,-0.421655,-6.54881,-0.067006,DLG4,discs large MAGUK scaffold protein 4
208560_at,7.87E-01,6.74E-01,-0.421535,-6.54886,-0.0544464,KCNA10,potassium voltage-gated channel subfamily A member 10
215040_at,7.87E-01,6.74E-01,0.421436,-6.548901,0.0445541,RNASEH2B,ribonuclease H2 subunit B
220398_at,7.87E-01,6.74E-01,0.421227,-6.548988,0.0482408,GNPTAB,N-acetylglucosamine-1-phosphate transferase alpha and beta subunits
208048_at,7.87E-01,6.75E-01,0.421068,-6.549055,0.0612543,TACR1,tachykinin receptor 1
214408_s_at,7.88E-01,6.75E-01,0.42076,-6.549183,0.054512,RFPL1S///RFPL3S,RFPL1 antisense RNA 1///RFPL3 antisense
215537_x_at,7.88E-01,6.75E-01,-0.420627,-6.549239,-0.0464876,DDAH2,dimethylarginine dimethylaminohydrolase 2
203100_s_at,7.88E-01,6.75E-01,0.420619,-6.549242,0.0696608,CDYL,chromodomain Y-like
215870_s_at,7.88E-01,6.75E-01,-0.420392,-6.549337,-0.0705362,PLA2G5,phospholipase A2 group V
216076_at,7.88E-01,6.75E-01,-0.420142,-6.549441,-0.0760969,L3MBTL1,l(3)mbt-like 1 (Drosophila)
215749_s_at,7.88E-01,6.75E-01,0.419924,-6.549531,0.0281122,GORASP1,golgi reassembly stacking protein 1
215650_at,7.88E-01,6.75E-01,0.419903,-6.54954,0.0982766,,
204747_at,7.88E-01,6.76E-01,0.419644,-6.549648,0.0584812,IFIT3,interferon induced protein with tetratricopeptide repeats 3
37278_at,7.88E-01,6.76E-01,-0.419391,-6.549753,-0.0236745,TAZ,tafazzin
222096_x_at,7.88E-01,6.76E-01,0.419314,-6.549785,0.0793773,,
221034_s_at,7.88E-01,6.76E-01,-0.419228,-6.549821,-0.0601246,TEX13B,testis expressed 13B
39854_r_at,7.88E-01,6.76E-01,0.419175,-6.549843,0.0362456,PNPLA2,patatin like phospholipase domain containing 2
205744_at,7.88E-01,6.76E-01,-0.419156,-6.549851,-0.078045,DOC2A,double C2 domain alpha
215675_at,7.88E-01,6.76E-01,0.419153,-6.549852,0.0556463,TEF,"TEF, PAR bZIP transcription factor"
213034_at,7.88E-01,6.76E-01,0.419149,-6.549853,0.0251202,SIK3,SIK family kinase 3
202312_s_at,7.88E-01,6.76E-01,-0.419142,-6.549856,-0.0595112,COL1A1,collagen type I alpha 1 chain
201376_s_at,7.88E-01,6.76E-01,-0.419092,-6.549877,-0.0318025,HNRNPF,heterogeneous nuclear ribonucleoprotein F
214797_s_at,7.88E-01,6.76E-01,-0.418784,-6.550005,-0.086438,CDK18,cyclin dependent kinase 18
200783_s_at,7.89E-01,6.76E-01,0.418657,-6.550058,0.0562685,STMN1,stathmin 1
202259_s_at,7.89E-01,6.77E-01,0.418358,-6.550182,0.0320708,N4BP2L2,NEDD4 binding protein 2 like 2
202025_x_at,7.89E-01,6.77E-01,0.41832,-6.550198,0.0232743,ACAA1,acetyl-CoA acyltransferase 1
222143_s_at,7.89E-01,6.77E-01,0.4181,-6.550289,0.0248529,MTMR14,myotubularin related protein 14
214755_at,7.89E-01,6.77E-01,0.418002,-6.550329,0.0381286,UAP1L1,UDP-N-acetylglucosamine pyrophosphorylase 1 like 1
217060_at,7.90E-01,6.78E-01,0.416988,-6.550749,0.0557129,TRBV16,T cell receptor beta variable 16 (gene/pseudogene)
203604_at,7.90E-01,6.78E-01,0.41684,-6.55081,0.0419615,ZNF516,zinc finger protein 516
208218_s_at,7.90E-01,6.78E-01,0.416591,-6.550913,0.0691868,ACVR1B,activin A receptor type 1B
212028_at,7.90E-01,6.78E-01,-0.416424,-6.550982,-0.0604066,RBM25,RNA binding motif protein 25
207003_at,7.90E-01,6.78E-01,0.416369,-6.551005,0.08137,GUCA2A,guanylate cyclase activator 2A
201023_at,7.90E-01,6.78E-01,0.416037,-6.551142,0.0300504,TAF7,TATA-box binding protein associated factor 7
200009_at,7.91E-01,6.78E-01,0.415752,-6.551259,0.0296062,GDI2,GDP dissociation inhibitor 2
205889_s_at,7.91E-01,6.79E-01,0.415489,-6.551367,0.0936906,JAKMIP2,janus kinase and microtubule interacting protein 2
216198_at,7.91E-01,6.79E-01,0.415439,-6.551388,0.0942221,,
217814_at,7.91E-01,6.79E-01,0.415348,-6.551425,0.0345456,CCDC47,coiled-coil domain containing 47
214590_s_at,7.91E-01,6.79E-01,-0.415096,-6.551529,-0.0719893,UBE2D1,ubiquitin conjugating enzyme E2 D1
206619_at,7.91E-01,6.79E-01,-0.415084,-6.551534,-0.0676804,DKK4,dickkopf WNT signaling pathway inhibitor 4
210913_at,7.91E-01,6.79E-01,-0.414994,-6.551571,-0.0614237,CDH20,cadherin 20
217357_at,7.91E-01,6.79E-01,-0.414913,-6.551604,-0.0561433,,
200616_s_at,7.91E-01,6.79E-01,0.414813,-6.551646,0.0807911,MLEC,malectin
206382_s_at,7.91E-01,6.79E-01,-0.414802,-6.55165,-0.1027256,BDNF,brain derived neurotrophic factor
215641_at,7.91E-01,6.79E-01,-0.414764,-6.551665,-0.1075642,SEC24D,"SEC24 homolog D, COPII coat complex component"
213119_at,7.91E-01,6.79E-01,-0.414448,-6.551795,-0.053172,SLC36A1,solute carrier family 36 member 1
200829_x_at,7.91E-01,6.80E-01,0.414235,-6.551883,0.0275961,ZNF207,zinc finger protein 207
202058_s_at,7.91E-01,6.80E-01,0.414212,-6.551892,0.0292591,KPNA1,karyopherin subunit alpha 1
209081_s_at,7.91E-01,6.80E-01,0.414183,-6.551904,0.1090879,COL18A1,collagen type XVIII alpha 1 chain
218191_s_at,7.91E-01,6.80E-01,0.414163,-6.551913,0.0230453,LMBRD1,LMBR1 domain containing 1
210795_s_at,7.91E-01,6.80E-01,-0.414058,-6.551955,-0.0707364,,
204350_s_at,7.92E-01,6.80E-01,-0.413812,-6.552056,-0.025149,MED7,mediator complex subunit 7
205835_s_at,7.92E-01,6.80E-01,-0.413616,-6.552137,-0.0459215,YTHDC2,YTH domain containing 2
217591_at,7.92E-01,6.80E-01,0.413527,-6.552173,0.091191,SKIL,SKI-like proto-oncogene
