ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
219055_at,9.67E-01,8.85E-01,-0.1445552,-5.98619,-0.01822845,SRBD1,S1 RNA binding domain 1
201069_at,9.67E-01,8.85E-01,0.144498,-5.9862,0.01779602,MMP2,matrix metallopeptidase 2
221193_s_at,9.67E-01,8.85E-01,-0.1444337,-5.9862,-0.01585741,ZCCHC10,zinc finger CCHC-type containing 10
214624_at,9.68E-01,8.86E-01,0.1442289,-5.98623,0.02579011,UPK1A,uroplakin 1A
203463_s_at,9.68E-01,8.86E-01,-0.1441186,-5.98625,-0.02115935,EPN2-IT1///EPN2,EPN2 intronic transcript 1///epsin 2
209954_x_at,9.68E-01,8.86E-01,-0.1439635,-5.98627,-0.02662345,SS18,"SS18, nBAF chromatin remodeling complex subunit"
220772_at,9.68E-01,8.86E-01,-0.1438965,-5.98628,-0.03611664,BPESC1,"blepharophimosis, epicanthus inversus and ptosis, candidate 1 (non-protein coding)"
220343_at,9.68E-01,8.86E-01,-0.1438781,-5.98628,-0.02037238,PDE7B,phosphodiesterase 7B
215862_at,9.68E-01,8.86E-01,-0.1438737,-5.98628,-0.0397994,,
213558_at,9.68E-01,8.86E-01,-0.1437765,-5.98629,-0.03091196,PCLO,piccolo presynaptic cytomatrix protein
217100_s_at,9.68E-01,8.86E-01,-0.1437311,-5.9863,-0.0335429,UBXN7,UBX domain protein 7
205765_at,9.68E-01,8.86E-01,-0.1436563,-5.98631,-0.03354021,CYP3A5,cytochrome P450 family 3 subfamily A member 5
219152_at,9.68E-01,8.86E-01,-0.1436253,-5.98631,-0.03374344,PODXL2,podocalyxin like 2
207207_at,9.68E-01,8.86E-01,0.1434811,-5.98633,0.026173,RBMXL2,"RNA binding motif protein, X-linked like 2"
215081_at,9.68E-01,8.86E-01,0.1434346,-5.98634,0.04454416,KIAA1024,KIAA1024
208536_s_at,9.68E-01,8.86E-01,0.1433842,-5.98635,0.04355883,BCL2L11,BCL2 like 11
217679_x_at,9.68E-01,8.86E-01,-0.1433267,-5.98636,-0.01964031,,
204505_s_at,9.68E-01,8.86E-01,0.143311,-5.98636,0.0311361,DMTN,dematin actin binding protein
219587_at,9.68E-01,8.86E-01,0.1432921,-5.98636,0.01605693,TTC12,tetratricopeptide repeat domain 12
37254_at,9.68E-01,8.86E-01,0.1432914,-5.98636,0.01285592,ZNF133,zinc finger protein 133
219031_s_at,9.68E-01,8.86E-01,0.1432429,-5.98637,0.02142023,NIP7,"NIP7, nucleolar pre-rRNA processing protein"
213264_at,9.68E-01,8.86E-01,-0.1432254,-5.98637,-0.01461906,PCBP2,poly(rC) binding protein 2
212622_at,9.68E-01,8.86E-01,0.1432224,-5.98637,0.01650275,TMEM41B,transmembrane protein 41B
221450_x_at,9.68E-01,8.87E-01,0.1430774,-5.98639,0.02073427,PCDHB13,protocadherin beta 13
207961_x_at,9.68E-01,8.87E-01,0.1430118,-5.9864,0.02348431,MYH11,myosin heavy chain 11
210326_at,9.68E-01,8.87E-01,-0.1429749,-5.9864,-0.03909013,AGXT,alanine-glyoxylate aminotransferase
220874_at,9.68E-01,8.87E-01,-0.1428876,-5.98642,-0.02977716,,
212780_at,9.68E-01,8.87E-01,-0.1427966,-5.98643,-0.02020079,SOS1,SOS Ras/Rac guanine nucleotide exchange factor 1
217393_x_at,9.68E-01,8.87E-01,0.1426447,-5.98645,0.01470094,UBE2NL,ubiquitin conjugating enzyme E2 N like (gene/pseudogene)
204955_at,9.68E-01,8.87E-01,-0.1425744,-5.98646,-0.01569956,SRPX,"sushi repeat containing protein, X-linked"
217520_x_at,9.68E-01,8.87E-01,-0.142558,-5.98646,-0.01797224,LOC101929232///PDCD6IPP2,uncharacterized LOC101929232///PDCD6IP pseudogene 2
220595_at,9.68E-01,8.87E-01,0.142554,-5.98646,0.03239525,PDZRN4,PDZ domain containing ring finger 4
200602_at,9.68E-01,8.87E-01,0.1425422,-5.98646,0.01514899,APP,amyloid beta precursor protein
37566_at,9.68E-01,8.87E-01,0.142497,-5.98647,0.02814888,PHF24,PHD finger protein 24
39891_at,9.68E-01,8.87E-01,-0.1422679,-5.9865,-0.01284307,ZNF710,zinc finger protein 710
215974_at,9.68E-01,8.87E-01,0.1421505,-5.98651,0.03525234,HCG4B,HLA complex group 4B (non-protein coding)
204714_s_at,9.68E-01,8.87E-01,-0.1421235,-5.98652,-0.02441669,F5,coagulation factor V
203635_at,9.68E-01,8.87E-01,-0.1421116,-5.98652,-0.01154224,DSCR3,DSCR3 arrestin fold containing
219686_at,9.68E-01,8.87E-01,0.1421047,-5.98652,0.02223517,STK32B,serine/threonine kinase 32B
211697_x_at,9.68E-01,8.87E-01,-0.1420358,-5.98653,-0.01571398,PNO1,partner of NOB1 homolog
216590_at,9.68E-01,8.88E-01,-0.1418429,-5.98656,-0.02266035,GNAT3,G protein subunit alpha transducin 3
202635_s_at,9.68E-01,8.88E-01,-0.1417912,-5.98656,-0.01208736,POLR2K,RNA polymerase II subunit K
210417_s_at,9.68E-01,8.88E-01,0.1417883,-5.98656,0.00909098,PI4KB,phosphatidylinositol 4-kinase beta
218205_s_at,9.68E-01,8.88E-01,0.1415185,-5.9866,0.01743169,MKNK2,MAP kinase interacting serine/threonine kinase 2
211755_s_at,9.68E-01,8.88E-01,0.1414438,-5.98661,0.00900673,ATP5F1,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit B1"
202832_at,9.68E-01,8.88E-01,-0.1413487,-5.98662,-0.02151489,GCC2,GRIP and coiled-coil domain containing 2
206114_at,9.68E-01,8.88E-01,-0.1413419,-5.98662,-0.02281897,EPHA4,EPH receptor A4
219865_at,9.68E-01,8.88E-01,-0.1413362,-5.98662,-0.01971455,LINC00339,long intergenic non-protein coding RNA 339
212749_s_at,9.68E-01,8.88E-01,-0.1412869,-5.98663,-0.01487496,RCHY1,ring finger and CHY zinc finger domain containing 1
202674_s_at,9.68E-01,8.88E-01,-0.1412639,-5.98663,-0.03767222,LMO7,LIM domain 7
217753_s_at,9.68E-01,8.88E-01,0.1412523,-5.98664,0.0251065,LOC101929876///LOC100996747///RPS26P11///RPS26,40S ribosomal protein S26///40S ribosomal protein S26///ribosomal protein S26 pseudogene 11///ribosomal protein S26
206535_at,9.68E-01,8.88E-01,0.1412488,-5.98664,0.02450798,SLC2A2,solute carrier family 2 member 2
213631_x_at,9.68E-01,8.88E-01,-0.1412444,-5.98664,-0.01580023,DHODH,dihydroorotate dehydrogenase (quinone)
215480_at,9.68E-01,8.88E-01,-0.1411558,-5.98665,-0.0293358,KIAA0509,uncharacterized LOC57242
207110_at,9.68E-01,8.88E-01,-0.1409011,-5.98668,-0.03626998,LOC100996843///KCNJ18///KCNJ12,ATP-sensitive inward rectifier potassium channel 12-like///potassium voltage-gated channel subfamily J member 18///potassium voltage-gated channel subfamily J member 12
221362_at,9.68E-01,8.88E-01,0.1408612,-5.98669,0.01980068,HTR5A,5-hydroxytryptamine receptor 5A
219868_s_at,9.68E-01,8.88E-01,0.1406543,-5.98672,0.01401932,ANKFY1,ankyrin repeat and FYVE domain containing 1
205848_at,9.68E-01,8.89E-01,-0.1405964,-5.98672,-0.04126603,GAS2,growth arrest specific 2
207738_s_at,9.68E-01,8.89E-01,-0.1404762,-5.98674,-0.01782378,NCKAP1,NCK associated protein 1
207576_x_at,9.68E-01,8.89E-01,-0.1404619,-5.98674,-0.03301498,OXT,oxytocin/neurophysin I prepropeptide
201595_s_at,9.68E-01,8.89E-01,-0.1404356,-5.98675,-0.01293931,ZC3H15,zinc finger CCCH-type containing 15
211906_s_at,9.68E-01,8.89E-01,-0.1403347,-5.98676,-0.03956334,SERPINB4,serpin family B member 4
213288_at,9.68E-01,8.89E-01,-0.1403324,-5.98676,-0.01211446,MBOAT2,membrane bound O-acyltransferase domain containing 2
218903_s_at,9.68E-01,8.89E-01,0.1402039,-5.98678,0.02017031,NABP2,nucleic acid binding protein 2
208944_at,9.68E-01,8.89E-01,0.1400931,-5.98679,0.01483333,TGFBR2,transforming growth factor beta receptor 2
210259_s_at,9.68E-01,8.89E-01,-0.1400928,-5.98679,-0.01997065,DLX4,distal-less homeobox 4
219448_at,9.68E-01,8.89E-01,-0.1400773,-5.98679,-0.02558851,TMEM70,transmembrane protein 70
219773_at,9.68E-01,8.89E-01,-0.139973,-5.98681,-0.03797932,NOX4,NADPH oxidase 4
221164_x_at,9.68E-01,8.89E-01,-0.139795,-5.98683,-0.01174102,CHST5,carbohydrate sulfotransferase 5
213975_s_at,9.68E-01,8.89E-01,-0.1397015,-5.98684,-0.01114013,LYZ,lysozyme
206225_at,9.68E-01,8.89E-01,0.1396411,-5.98685,0.01239242,ZNF507,zinc finger protein 507
203115_at,9.68E-01,8.89E-01,-0.1396221,-5.98685,-0.03928346,FECH,ferrochelatase
209033_s_at,9.68E-01,8.89E-01,-0.139421,-5.98688,-0.0127141,DYRK1A,dual specificity tyrosine phosphorylation regulated kinase 1A
220522_at,9.68E-01,8.89E-01,-0.1394007,-5.98688,-0.02882674,CRB1,"crumbs 1, cell polarity complex component"
207746_at,9.68E-01,8.89E-01,-0.1393938,-5.98688,-0.01615178,POLQ,DNA polymerase theta
202651_at,9.68E-01,8.90E-01,0.1392926,-5.9869,0.01592829,LPGAT1,lysophosphatidylglycerol acyltransferase 1
215972_at,9.68E-01,8.90E-01,0.1392761,-5.9869,0.03188135,PART1,prostate androgen-regulated transcript 1 (non-protein coding)
211175_at,9.69E-01,8.90E-01,-0.1389831,-5.98694,-0.02570618,GPR45,G protein-coupled receptor 45
221255_s_at,9.69E-01,8.90E-01,-0.1388795,-5.98695,-0.01015345,EMC6,ER membrane protein complex subunit 6
207684_at,9.69E-01,8.90E-01,-0.1388584,-5.98695,-0.01307433,TBX6,T-box 6
208953_at,9.69E-01,8.90E-01,-0.1387672,-5.98697,-0.0190634,LARP4B,La ribonucleoprotein domain family member 4B
208998_at,9.69E-01,8.90E-01,0.1386713,-5.98698,0.02344608,UCP2,uncoupling protein 2
220003_at,9.69E-01,8.90E-01,0.1385755,-5.98699,0.03562192,LRRC36,leucine rich repeat containing 36
220902_at,9.69E-01,8.90E-01,-0.1385312,-5.987,-0.03547729,,
202549_at,9.69E-01,8.90E-01,0.1384065,-5.98701,0.03508643,VAPB,VAMP associated protein B and C
209465_x_at,9.69E-01,8.90E-01,0.1384038,-5.98701,0.04120852,PTN,pleiotrophin
202727_s_at,9.69E-01,8.90E-01,-0.1383659,-5.98702,-0.01704867,IFNGR1,interferon gamma receptor 1
209830_s_at,9.69E-01,8.90E-01,0.1382639,-5.98703,0.03713169,SLC9A3R2,SLC9A3 regulator 2
222237_s_at,9.69E-01,8.90E-01,0.1382616,-5.98703,0.03521867,ZNF112,zinc finger protein 112
212050_at,9.69E-01,8.90E-01,-0.1381625,-5.98705,-0.01335109,WIPF2,WAS/WASL interacting protein family member 2
222072_at,9.69E-01,8.90E-01,-0.1381364,-5.98705,-0.03379089,ADD3-AS1,ADD3 antisense RNA 1
207044_at,9.69E-01,8.90E-01,0.1380836,-5.98706,0.01357829,THRB,thyroid hormone receptor beta
214083_at,9.69E-01,8.91E-01,0.1380615,-5.98706,0.01471957,PPP2R5C,protein phosphatase 2 regulatory subunit B'gamma
203662_s_at,9.69E-01,8.91E-01,-0.1379658,-5.98707,-0.05893421,TMOD1,tropomodulin 1
220838_at,9.69E-01,8.91E-01,0.1377078,-5.98711,0.01778404,EXD3,exonuclease 3'-5' domain containing 3
215360_at,9.69E-01,8.91E-01,0.1377007,-5.98711,0.04125205,,
205202_at,9.69E-01,8.91E-01,0.1376928,-5.98711,0.01943624,PCMT1,protein-L-isoaspartate (D-aspartate) O-methyltransferase
208230_s_at,9.69E-01,8.91E-01,-0.1376189,-5.98712,-0.01815233,NRG1,neuregulin 1
217407_x_at,9.69E-01,8.91E-01,0.1372887,-5.98716,0.02597918,PPIL2,peptidylprolyl isomerase like 2
222090_at,9.69E-01,8.91E-01,-0.1372024,-5.98717,-0.03546618,NDUFB2-AS1,NDUFB2 antisense RNA 1
206027_at,9.69E-01,8.91E-01,-0.1370878,-5.98719,-0.03251406,S100A3,S100 calcium binding protein A3
221335_x_at,9.69E-01,8.91E-01,0.137001,-5.9872,0.01169156,SMG9,"SMG9, nonsense mediated mRNA decay factor"
222088_s_at,9.69E-01,8.91E-01,0.1368395,-5.98722,0.01575696,SLC2A14///SLC2A3,solute carrier family 2 member 14///solute carrier family 2 member 3
216109_at,9.69E-01,8.91E-01,0.1368378,-5.98722,0.0400562,MED13L,mediator complex subunit 13 like
221793_at,9.69E-01,8.92E-01,-0.1368073,-5.98722,-0.02253751,DOCK6,dedicator of cytokinesis 6
221846_s_at,9.69E-01,8.92E-01,0.1367652,-5.98723,0.02053505,CASKIN2,CASK interacting protein 2
221021_s_at,9.69E-01,8.92E-01,0.1367552,-5.98723,0.00999921,CTNNBL1,catenin beta like 1
217888_s_at,9.69E-01,8.92E-01,-0.1367187,-5.98723,-0.01119116,ARFGAP1,ADP ribosylation factor GTPase activating protein 1
206599_at,9.69E-01,8.92E-01,0.1365458,-5.98726,0.03842444,SLC16A5,solute carrier family 16 member 5
213433_at,9.69E-01,8.92E-01,0.1364651,-5.98727,0.0257445,ARL3,ADP ribosylation factor like GTPase 3
222098_s_at,9.69E-01,8.92E-01,0.1363124,-5.98729,0.02658416,,
210306_at,9.69E-01,8.92E-01,-0.1362229,-5.9873,-0.02932159,L3MBTL1,l(3)mbt-like 1 (Drosophila)
222011_s_at,9.69E-01,8.92E-01,-0.1361759,-5.9873,-0.01051379,SNORA29///TCP1,"small nucleolar RNA, H/ACA box 29///t-complex 1"
206159_at,9.69E-01,8.92E-01,-0.1360252,-5.98732,-0.01735151,GDF10,growth differentiation factor 10
212878_s_at,9.69E-01,8.92E-01,0.1359746,-5.98733,0.01270842,KLC1,kinesin light chain 1
202121_s_at,9.69E-01,8.92E-01,0.1359589,-5.98733,0.01662807,CHMP2A,charged multivesicular body protein 2A
214766_s_at,9.69E-01,8.92E-01,0.1359257,-5.98734,0.02062023,AHCTF1,AT-hook containing transcription factor 1
201182_s_at,9.69E-01,8.92E-01,-0.1359073,-5.98734,-0.01863997,CHD4,chromodomain helicase DNA binding protein 4
221024_s_at,9.69E-01,8.92E-01,0.135882,-5.98734,0.02845381,SLC2A10,solute carrier family 2 member 10
216295_s_at,9.69E-01,8.92E-01,-0.1358492,-5.98735,-0.01393491,CLTA,clathrin light chain A
210134_x_at,9.69E-01,8.92E-01,-0.1357497,-5.98736,-0.03434356,SHOX2,short stature homeobox 2
209050_s_at,9.69E-01,8.92E-01,0.1356959,-5.98737,0.01843057,RALGDS,ral guanine nucleotide dissociation stimulator
202433_at,9.69E-01,8.93E-01,-0.1355276,-5.98739,-0.011918,SLC35B1,solute carrier family 35 member B1
219518_s_at,9.69E-01,8.93E-01,0.1354506,-5.9874,0.0118058,ELL3,elongation factor for RNA polymerase II 3
216303_s_at,9.69E-01,8.93E-01,0.135414,-5.9874,0.03353918,MTMR1,myotubularin related protein 1
217207_s_at,9.69E-01,8.93E-01,-0.1353132,-5.98742,-0.01236668,BTNL3,butyrophilin like 3
217413_s_at,9.69E-01,8.93E-01,-0.1353131,-5.98742,-0.03181619,TNXB,tenascin XB
213621_s_at,9.69E-01,8.93E-01,0.1352554,-5.98742,0.01413506,GUK1,guanylate kinase 1
200696_s_at,9.69E-01,8.93E-01,-0.1352491,-5.98742,-0.01896012,GSN,gelsolin
215921_at,9.69E-01,8.93E-01,0.1352053,-5.98743,0.03517776,NPIPA5///NPIPB6///NPIPB8///NPIPB3,nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member B6///nuclear pore complex interacting protein family member B8///nuclear pore complex interacting protein family member B3
206503_x_at,9.69E-01,8.93E-01,-0.1351076,-5.98744,-0.01591001,PML,promyelocytic leukemia
210631_at,9.69E-01,8.93E-01,0.1350598,-5.98745,0.04282182,NF1P9///NF1,neurofibromin 1 pseudogene 9///neurofibromin 1
206012_at,9.69E-01,8.93E-01,0.1350312,-5.98745,0.01412131,LEFTY1///LEFTY2,left-right determination factor 1///left-right determination factor 2
215049_x_at,9.69E-01,8.93E-01,-0.1349143,-5.98747,-0.02857849,CD163,CD163 molecule
212330_at,9.69E-01,8.93E-01,-0.1348815,-5.98747,-0.01638174,TFDP1,transcription factor Dp-1
206890_at,9.69E-01,8.93E-01,0.1348082,-5.98748,0.02020338,IL12RB1,interleukin 12 receptor subunit beta 1
208205_at,9.69E-01,8.93E-01,-0.1348066,-5.98748,-0.02295574,PCDHA9,protocadherin alpha 9
215378_at,9.69E-01,8.93E-01,0.1346817,-5.9875,0.04517512,,
221127_s_at,9.69E-01,8.93E-01,0.1346482,-5.9875,0.04662471,DKK3,dickkopf WNT signaling pathway inhibitor 3
206251_s_at,9.69E-01,8.93E-01,-0.1344325,-5.98753,-0.0269031,AVPR1A,arginine vasopressin receptor 1A
215971_at,9.69E-01,8.93E-01,-0.1344224,-5.98753,-0.0198458,,
219536_s_at,9.69E-01,8.93E-01,-0.13439,-5.98753,-0.02269807,ZFP64,ZFP64 zinc finger protein
207680_x_at,9.69E-01,8.93E-01,0.1343649,-5.98754,0.0241081,PAX3,paired box 3
213632_at,9.69E-01,8.93E-01,-0.1342872,-5.98755,-0.01190385,DHODH,dihydroorotate dehydrogenase (quinone)
216288_at,9.69E-01,8.94E-01,0.1342612,-5.98755,0.02686545,CYSLTR1,cysteinyl leukotriene receptor 1
219695_at,9.69E-01,8.94E-01,-0.1342313,-5.98755,-0.02420941,SMPD3,sphingomyelin phosphodiesterase 3
206046_at,9.69E-01,8.94E-01,-0.1341864,-5.98756,-0.01790243,ADAM23,ADAM metallopeptidase domain 23
216767_at,9.69E-01,8.94E-01,0.134065,-5.98758,0.03882861,,
213492_at,9.69E-01,8.94E-01,-0.1340171,-5.98758,-0.0186076,COL2A1,collagen type II alpha 1 chain
210686_x_at,9.69E-01,8.94E-01,0.1339881,-5.98759,0.01309786,SLC25A16,solute carrier family 25 member 16
216169_at,9.69E-01,8.94E-01,-0.1338355,-5.9876,-0.03266566,,
212680_x_at,9.69E-01,8.94E-01,0.1338138,-5.98761,0.02527504,PPP1R14B,protein phosphatase 1 regulatory inhibitor subunit 14B
200651_at,9.69E-01,8.94E-01,-0.133795,-5.98761,-0.00782891,SNORD96A///SNORD95///RACK1,"small nucleolar RNA, C/D box 96A///small nucleolar RNA, C/D box 95///receptor for activated C kinase 1"
214722_at,9.70E-01,8.94E-01,-0.1335169,-5.98765,-0.01934209,NOTCH2NL,notch 2 N-terminal like
215074_at,9.70E-01,8.94E-01,-0.1334188,-5.98766,-0.03951912,MYO1B,myosin IB
208918_s_at,9.70E-01,8.94E-01,-0.1333332,-5.98767,-0.02376916,NADK,NAD kinase
214713_at,9.70E-01,8.94E-01,-0.133278,-5.98768,-0.01528693,YLPM1,YLP motif containing 1
207890_s_at,9.70E-01,8.94E-01,-0.1331341,-5.98769,-0.0276228,MMP25,matrix metallopeptidase 25
212378_at,9.70E-01,8.94E-01,0.1330901,-5.9877,0.01510376,GART,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase"
206911_at,9.70E-01,8.94E-01,-0.1330548,-5.9877,-0.01884758,TRIM25,tripartite motif containing 25
219390_at,9.70E-01,8.94E-01,-0.1330508,-5.9877,-0.02107012,FKBP14,FK506 binding protein 14
207510_at,9.70E-01,8.94E-01,0.1330155,-5.98771,0.02496867,BDKRB1,bradykinin receptor B1
214128_at,9.70E-01,8.95E-01,0.1329757,-5.98771,0.03210993,DAGLA,diacylglycerol lipase alpha
204102_s_at,9.70E-01,8.95E-01,-0.1328973,-5.98772,-0.0115565,EEF2,eukaryotic translation elongation factor 2
211621_at,9.70E-01,8.95E-01,0.1328764,-5.98773,0.01529998,AR,androgen receptor
205814_at,9.70E-01,8.95E-01,0.1328733,-5.98773,0.02306753,GRM3,glutamate metabotropic receptor 3
201315_x_at,9.70E-01,8.95E-01,0.1327069,-5.98775,0.02088445,IFITM2,interferon induced transmembrane protein 2
204245_s_at,9.70E-01,8.95E-01,-0.1326273,-5.98776,-0.01566068,RPP14,ribonuclease P/MRP subunit p14
216382_s_at,9.70E-01,8.95E-01,0.1326191,-5.98776,0.01728771,KMT2D,lysine methyltransferase 2D
207317_s_at,9.70E-01,8.95E-01,0.1324931,-5.98777,0.01593172,CASQ2,calsequestrin 2
201464_x_at,9.70E-01,8.95E-01,-0.1323649,-5.98779,-0.01780768,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit"
215385_at,9.70E-01,8.95E-01,0.1323151,-5.9878,0.04343729,,
206455_s_at,9.70E-01,8.95E-01,-0.1322735,-5.9878,-0.02218004,RHO,rhodopsin
219323_s_at,9.70E-01,8.95E-01,-0.1322601,-5.9878,-0.01990203,IL18BP,interleukin 18 binding protein
217222_at,9.70E-01,8.95E-01,-0.1322033,-5.98781,-0.02732659,IGHG1,immunoglobulin heavy constant gamma 1 (G1m marker)
221699_s_at,9.70E-01,8.95E-01,-0.132066,-5.98783,-0.00911271,DDX50,DEAD-box helicase 50
209360_s_at,9.70E-01,8.95E-01,0.1319902,-5.98784,0.0322954,LOC101928269///LOC100506403///RUNX1,uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1
205122_at,9.70E-01,8.95E-01,-0.1319454,-5.98784,-0.03736342,MSANTD3-TMEFF1///TMEFF1,MSANTD3-TMEFF1 readthrough///transmembrane protein with EGF like and two follistatin like domains 1
217970_s_at,9.70E-01,8.95E-01,0.1318247,-5.98786,0.01240052,CNOT6,CCR4-NOT transcription complex subunit 6
215737_x_at,9.70E-01,8.95E-01,0.1317826,-5.98786,0.01070861,USF2,"upstream transcription factor 2, c-fos interacting"
204259_at,9.70E-01,8.95E-01,-0.1317621,-5.98787,-0.01236253,MMP7,matrix metallopeptidase 7
201506_at,9.70E-01,8.96E-01,-0.1316761,-5.98788,-0.01896519,TGFBI,transforming growth factor beta induced
204566_at,9.70E-01,8.96E-01,-0.1316141,-5.98788,-0.01116486,PPM1D,"protein phosphatase, Mg2+/Mn2+ dependent 1D"
220196_at,9.70E-01,8.96E-01,0.1316045,-5.98789,0.02323395,MUC16,"mucin 16, cell surface associated"
209821_at,9.70E-01,8.96E-01,-0.1315396,-5.98789,-0.04440869,IL33,interleukin 33
220937_s_at,9.70E-01,8.96E-01,-0.1314254,-5.98791,-0.02304195,ST6GALNAC4,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4"
214583_at,9.70E-01,8.96E-01,-0.1314091,-5.98791,-0.01537402,DDI2///RSC1A1,"DNA damage inducible 1 homolog 2///regulatory solute carrier protein, family 1, member 1"
212997_s_at,9.70E-01,8.96E-01,0.1313974,-5.98791,0.0129204,TLK2,tousled like kinase 2
212025_s_at,9.70E-01,8.96E-01,-0.131143,-5.98794,-0.01067896,FLII,"FLII, actin remodeling protein"
200832_s_at,9.70E-01,8.96E-01,-0.1311153,-5.98795,-0.02930636,SCD,stearoyl-CoA desaturase
213722_at,9.70E-01,8.96E-01,0.1310045,-5.98796,0.02808171,SOX2,SRY-box 2
213033_s_at,9.70E-01,8.96E-01,0.1309921,-5.98796,0.02474828,NFIB,nuclear factor I B
211380_s_at,9.70E-01,8.96E-01,0.1308863,-5.98798,0.02199367,PRKG1,"protein kinase, cGMP-dependent, type I"
218262_at,9.70E-01,8.96E-01,-0.1307442,-5.98799,-0.0127145,RMND5B,required for meiotic nuclear division 5 homolog B
215610_at,9.70E-01,8.96E-01,0.1307015,-5.988,0.03397803,,
207770_x_at,9.70E-01,8.96E-01,-0.1306417,-5.98801,-0.02465444,CSH2///CSH1,chorionic somatomammotropin hormone 2///chorionic somatomammotropin hormone 1
214811_at,9.70E-01,8.96E-01,-0.1304873,-5.98803,-0.03070098,RIMBP2,RIMS binding protein 2
221031_s_at,9.70E-01,8.97E-01,0.130419,-5.98803,0.03489904,APOLD1,apolipoprotein L domain containing 1
208913_at,9.70E-01,8.97E-01,0.1303683,-5.98804,0.01601553,GGA2,"golgi associated, gamma adaptin ear containing, ARF binding protein 2"
207469_s_at,9.70E-01,8.97E-01,0.1303411,-5.98804,0.04168476,PIR,pirin
39549_at,9.70E-01,8.97E-01,0.1302808,-5.98805,0.03708646,NPAS2,neuronal PAS domain protein 2
220199_s_at,9.70E-01,8.97E-01,-0.1302133,-5.98806,-0.01762498,AIDA,"axin interactor, dorsalization associated"
215595_x_at,9.70E-01,8.97E-01,0.1301811,-5.98806,0.03491635,,
220083_x_at,9.70E-01,8.97E-01,-0.130149,-5.98807,-0.01359753,UCHL5,ubiquitin C-terminal hydrolase L5
212386_at,9.70E-01,8.97E-01,0.1299764,-5.98809,0.02081647,TCF4,transcription factor 4
208564_at,9.70E-01,8.97E-01,-0.1299078,-5.9881,-0.03446166,KCNA2,potassium voltage-gated channel subfamily A member 2
203050_at,9.70E-01,8.97E-01,-0.1299034,-5.9881,-0.02847866,TP53BP1,tumor protein p53 binding protein 1
220540_at,9.70E-01,8.97E-01,0.1296098,-5.98813,0.03489002,KCNK15,potassium two pore domain channel subfamily K member 15
212328_at,9.70E-01,8.97E-01,-0.1296069,-5.98813,-0.03743077,LIMCH1,LIM and calponin homology domains 1
206519_x_at,9.70E-01,8.97E-01,0.1295593,-5.98814,0.03640192,SIGLEC6,sialic acid binding Ig like lectin 6
208028_s_at,9.70E-01,8.97E-01,-0.129478,-5.98815,-0.03162751,GPX5,glutathione peroxidase 5
202047_s_at,9.70E-01,8.97E-01,0.1294091,-5.98816,0.02236097,CBX6,chromobox 6
205094_at,9.70E-01,8.97E-01,-0.1293192,-5.98817,-0.01463508,PEX12,peroxisomal biogenesis factor 12
210030_at,9.70E-01,8.97E-01,0.1292491,-5.98818,0.03002301,DOHH,deoxyhypusine hydroxylase/monooxygenase
200008_s_at,9.70E-01,8.97E-01,-0.1292328,-5.98818,-0.0153649,GDI2,GDP dissociation inhibitor 2
218043_s_at,9.70E-01,8.98E-01,-0.1291864,-5.98819,-0.01850949,AZI2,5-azacytidine induced 2
203503_s_at,9.70E-01,8.98E-01,-0.1291384,-5.98819,-0.01981666,PEX14,peroxisomal biogenesis factor 14
210016_at,9.70E-01,8.98E-01,-0.1290706,-5.9882,-0.02298906,MYT1L,myelin transcription factor 1 like
208582_s_at,9.71E-01,8.98E-01,0.1287398,-5.98824,0.03988001,DUX1///DUX3///DUX5,double homeobox 1///double homeobox 3///double homeobox 5
205795_at,9.71E-01,8.98E-01,0.1287076,-5.98824,0.01850799,NRXN3,neurexin 3
201636_at,9.71E-01,8.98E-01,0.1286126,-5.98826,0.01059061,FXR1,FMR1 autosomal homolog 1
202289_s_at,9.71E-01,8.98E-01,0.1285735,-5.98826,0.03285081,TACC2,transforming acidic coiled-coil containing protein 2
215519_x_at,9.71E-01,8.98E-01,-0.1284785,-5.98827,-0.01965487,SGSM3,small G protein signaling modulator 3
211267_at,9.71E-01,8.98E-01,0.1284427,-5.98828,0.02600246,HESX1,HESX homeobox 1
202977_s_at,9.71E-01,8.98E-01,0.1283782,-5.98828,0.01584008,CREBZF,CREB/ATF bZIP transcription factor
214296_x_at,9.71E-01,8.98E-01,0.1283335,-5.98829,0.02864587,IZUMO4,IZUMO family member 4
202695_s_at,9.71E-01,8.98E-01,-0.1283071,-5.98829,-0.01263366,STK17A,serine/threonine kinase 17a
209180_at,9.71E-01,8.98E-01,-0.1283062,-5.98829,-0.01504042,RABGGTB,Rab geranylgeranyltransferase beta subunit
202207_at,9.71E-01,8.98E-01,0.1280809,-5.98832,0.01604008,ARL4C,ADP ribosylation factor like GTPase 4C
