ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
208899_x_at,9.29E-01,8.57E-01,0.181144,-6.43956,0.017145,ATP6V1D,ATPase H+ transporting V1 subunit D
217809_at,9.29E-01,8.57E-01,0.181109,-6.43957,0.01219,BZW2,basic leucine zipper and W2 domains 2
219487_at,9.29E-01,8.57E-01,-0.180947,-6.4396,-0.0514831,BBS10,Bardet-Biedl syndrome 10
202386_s_at,9.29E-01,8.57E-01,0.180786,-6.43963,0.0124075,KIAA0430,KIAA0430
211474_s_at,9.29E-01,8.58E-01,-0.180081,-6.43975,-0.016447,SERPINB6,serpin family B member 6
217054_at,9.29E-01,8.58E-01,0.179828,-6.4398,0.0427522,MUC3A,"mucin 3A, cell surface associated"
219328_at,9.29E-01,8.58E-01,0.179695,-6.43982,0.0273822,DDX31,DEAD-box helicase 31
205364_at,9.29E-01,8.58E-01,0.179688,-6.43982,0.0435147,ACOX2,acyl-CoA oxidase 2
201151_s_at,9.29E-01,8.58E-01,-0.179651,-6.43983,-0.0313852,MBNL1,muscleblind like splicing regulator 1
216343_at,9.29E-01,8.58E-01,-0.17958,-6.43984,-0.0393643,,
205841_at,9.29E-01,8.58E-01,-0.17951,-6.43986,-0.0471921,JAK2,Janus kinase 2
59999_at,9.30E-01,8.58E-01,-0.179352,-6.43988,-0.0283726,HIF1AN,hypoxia inducible factor 1 alpha subunit inhibitor
207557_s_at,9.30E-01,8.58E-01,0.17919,-6.43991,0.0493538,RYR2,ryanodine receptor 2
216463_at,9.30E-01,8.58E-01,-0.179092,-6.43993,-0.0554116,,
205214_at,9.30E-01,8.59E-01,0.17894,-6.43996,0.022994,STK17B,serine/threonine kinase 17b
200043_at,9.30E-01,8.59E-01,-0.178934,-6.43996,-0.0119068,ERH,enhancer of rudimentary homolog (Drosophila)
208726_s_at,9.30E-01,8.59E-01,0.178873,-6.43997,0.0110881,EIF2S2,eukaryotic translation initiation factor 2 subunit beta
215072_x_at,9.30E-01,8.59E-01,0.178745,-6.43999,0.0439711,EDRF1,erythroid differentiation regulatory factor 1
213713_s_at,9.30E-01,8.59E-01,0.178702,-6.44,0.0166709,GLB1L2,galactosidase beta 1 like 2
217233_at,9.30E-01,8.59E-01,0.17858,-6.44002,0.0283944,,
204411_at,9.30E-01,8.59E-01,-0.178522,-6.44003,-0.0224488,KIF21B,kinesin family member 21B
214939_x_at,9.30E-01,8.59E-01,-0.178497,-6.44004,-0.033524,AFDN,"afadin, adherens junction formation factor"
211118_x_at,9.30E-01,8.59E-01,0.178372,-6.44006,0.0412774,ESR2,estrogen receptor 2
201877_s_at,9.30E-01,8.59E-01,0.178265,-6.44008,0.0183748,PPP2R5C,protein phosphatase 2 regulatory subunit B'gamma
208461_at,9.30E-01,8.59E-01,-0.1781,-6.44011,-0.0229775,HIC1,hypermethylated in cancer 1
217314_at,9.30E-01,8.59E-01,-0.178074,-6.44011,-0.0235046,,
205910_s_at,9.30E-01,8.59E-01,-0.177971,-6.44013,-0.0280686,CEL,carboxyl ester lipase
203295_s_at,9.30E-01,8.59E-01,-0.177935,-6.44013,-0.0293785,ATP1A2,ATPase Na+/K+ transporting subunit alpha 2
217402_at,9.30E-01,8.59E-01,-0.177924,-6.44014,-0.0529987,,
207659_s_at,9.30E-01,8.59E-01,0.177846,-6.44015,0.0255423,MOBP,myelin-associated oligodendrocyte basic protein
208204_s_at,9.30E-01,8.59E-01,0.17782,-6.44015,0.0488791,CAV3,caveolin 3
219085_s_at,9.30E-01,8.59E-01,0.177732,-6.44017,0.0331453,GEMIN7,gem nuclear organelle associated protein 7
212163_at,9.30E-01,8.60E-01,0.177598,-6.44019,0.0150683,KIDINS220,kinase D-interacting substrate 220kDa
212316_at,9.30E-01,8.60E-01,0.177506,-6.44021,0.017088,NUP210,nucleoporin 210
217854_s_at,9.30E-01,8.60E-01,-0.177367,-6.44023,-0.014001,POLR2E,RNA polymerase II subunit E
202942_at,9.30E-01,8.60E-01,-0.17731,-6.44024,-0.0219181,ETFB,electron transfer flavoprotein beta subunit
213415_at,9.30E-01,8.60E-01,0.177186,-6.44027,0.058584,CLIC2,chloride intracellular channel 2
221138_s_at,9.30E-01,8.60E-01,-0.177184,-6.44027,-0.0410628,,
203194_s_at,9.30E-01,8.60E-01,-0.177167,-6.44027,-0.0167647,NUP98,nucleoporin 98
215480_at,9.30E-01,8.60E-01,-0.17716,-6.44027,-0.0320379,KIAA0509,uncharacterized LOC57242
205862_at,9.30E-01,8.60E-01,-0.177154,-6.44027,-0.0781551,GREB1,growth regulation by estrogen in breast cancer 1
213563_s_at,9.30E-01,8.60E-01,-0.177091,-6.44028,-0.0349759,TUBGCP2,tubulin gamma complex associated protein 2
206273_at,9.30E-01,8.60E-01,-0.17692,-6.44031,-0.0199244,PRELID3A,PRELI domain containing 3A
220077_at,9.30E-01,8.60E-01,0.176893,-6.44032,0.0288618,CCDC134,coiled-coil domain containing 134
1255_g_at,9.30E-01,8.60E-01,-0.176842,-6.44033,-0.03905,GUCA1A,guanylate cyclase activator 1A
210968_s_at,9.30E-01,8.60E-01,-0.176706,-6.44035,-0.0152269,RTN4,reticulon 4
205427_at,9.30E-01,8.60E-01,-0.17659,-6.44037,-0.0443602,ZNF354A,zinc finger protein 354A
203763_at,9.30E-01,8.60E-01,0.176576,-6.44037,0.0431125,DYNC2LI1,dynein cytoplasmic 2 light intermediate chain 1
221082_s_at,9.30E-01,8.60E-01,0.176447,-6.4404,0.014599,NDRG3,NDRG family member 3
217941_s_at,9.30E-01,8.60E-01,0.176424,-6.4404,0.0155443,ERBIN,erbb2 interacting protein
211138_s_at,9.30E-01,8.60E-01,0.176412,-6.4404,0.0184553,KMO,kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)
202634_at,9.30E-01,8.61E-01,-0.17632,-6.44042,-0.0142368,POLR2K,RNA polymerase II subunit K
202978_s_at,9.30E-01,8.61E-01,-0.176258,-6.44043,-0.0193188,CREBZF,CREB/ATF bZIP transcription factor
220235_s_at,9.30E-01,8.61E-01,-0.176131,-6.44045,-0.0383227,LRIF1,ligand dependent nuclear receptor interacting factor 1
206864_s_at,9.30E-01,8.61E-01,-0.176049,-6.44047,-0.0595941,HRK,"harakiri, BCL2 interacting protein"
205951_at,9.30E-01,8.61E-01,0.175905,-6.44049,0.0633438,MYH1,myosin heavy chain 1
201518_at,9.30E-01,8.61E-01,-0.175848,-6.4405,-0.0200924,CBX1,chromobox 1
220398_at,9.31E-01,8.61E-01,0.175506,-6.44056,0.019516,GNPTAB,N-acetylglucosamine-1-phosphate transferase alpha and beta subunits
206236_at,9.31E-01,8.61E-01,-0.175392,-6.44058,-0.0451136,GPR4,G protein-coupled receptor 4
205518_s_at,9.31E-01,8.61E-01,-0.17534,-6.44059,-0.0123922,CMAHP,"cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene"
204297_at,9.31E-01,8.62E-01,-0.175037,-6.44064,-0.0112946,PIK3C3,phosphatidylinositol 3-kinase catalytic subunit type 3
204662_at,9.31E-01,8.62E-01,-0.175015,-6.44064,-0.0195984,CCP110,centriolar coiled-coil protein 110
47069_at,9.31E-01,8.62E-01,0.175005,-6.44065,0.0190502,PRR5,proline rich 5
203826_s_at,9.31E-01,8.62E-01,-0.174864,-6.44067,-0.0181638,PITPNM1,phosphatidylinositol transfer protein membrane associated 1
217707_x_at,9.31E-01,8.62E-01,0.174783,-6.44068,0.0134611,SMARCA2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2"
208022_s_at,9.31E-01,8.62E-01,-0.174617,-6.44071,-0.052546,CDC14B,cell division cycle 14B
201784_s_at,9.31E-01,8.62E-01,0.174441,-6.44074,0.0158637,C11orf58,chromosome 11 open reading frame 58
218848_at,9.31E-01,8.62E-01,0.174374,-6.44076,0.0210868,THOC6,THO complex 6
206853_s_at,9.31E-01,8.62E-01,-0.174309,-6.44077,-0.0157879,MAP3K7,mitogen-activated protein kinase kinase kinase 7
216697_at,9.31E-01,8.62E-01,0.174268,-6.44077,0.0272162,TRIO,trio Rho guanine nucleotide exchange factor
208613_s_at,9.31E-01,8.62E-01,0.174127,-6.4408,0.0346392,FLNB,filamin B
213404_s_at,9.31E-01,8.62E-01,0.174116,-6.4408,0.0253196,RHEB,Ras homolog enriched in brain
207300_s_at,9.31E-01,8.62E-01,-0.174107,-6.4408,-0.0188456,F7,coagulation factor VII
207613_s_at,9.31E-01,8.62E-01,-0.174091,-6.4408,-0.0485769,CAMK2A,calcium/calmodulin dependent protein kinase II alpha
220441_at,9.31E-01,8.62E-01,0.173909,-6.44084,0.0194586,DNAJC22,DnaJ heat shock protein family (Hsp40) member C22
212838_at,9.31E-01,8.62E-01,-0.173842,-6.44085,-0.023992,DNMBP,dynamin binding protein
220655_at,9.31E-01,8.63E-01,-0.173796,-6.44085,-0.0501115,TNIP3,TNFAIP3 interacting protein 3
207979_s_at,9.31E-01,8.63E-01,0.173756,-6.44086,0.0252659,LOC100996919///CD8B,putative T-cell surface glycoprotein CD8 beta-2 chain-like///CD8b molecule
204422_s_at,9.31E-01,8.63E-01,-0.173663,-6.44088,-0.0529918,FGF2,fibroblast growth factor 2
212956_at,9.31E-01,8.63E-01,0.173596,-6.44089,0.0265056,TBC1D9,TBC1 domain family member 9
220834_at,9.31E-01,8.63E-01,-0.173582,-6.44089,-0.0415364,MS4A12,membrane spanning 4-domains A12
217887_s_at,9.31E-01,8.63E-01,0.173484,-6.44091,0.0165412,EPS15,epidermal growth factor receptor pathway substrate 15
210548_at,9.31E-01,8.63E-01,-0.173386,-6.44093,-0.0464369,CCL23,C-C motif chemokine ligand 23
221235_s_at,9.31E-01,8.63E-01,0.173376,-6.44093,0.0129237,TGFBRAP1,transforming growth factor beta receptor associated protein 1
215792_s_at,9.32E-01,8.63E-01,-0.173131,-6.44097,-0.0146505,DNAJC11,DnaJ heat shock protein family (Hsp40) member C11
221037_s_at,9.32E-01,8.63E-01,-0.173113,-6.44097,-0.0490682,SLC25A31,solute carrier family 25 member 31
221680_s_at,9.32E-01,8.64E-01,0.172264,-6.44112,0.0216873,ETV7,ETS variant 7
216081_at,9.32E-01,8.64E-01,0.172219,-6.44112,0.0184361,LAMA4,laminin subunit alpha 4
208032_s_at,9.32E-01,8.64E-01,0.172124,-6.44114,0.0291455,GRIA3,glutamate ionotropic receptor AMPA type subunit 3
213529_at,9.32E-01,8.64E-01,0.171904,-6.44118,0.048914,ZNF688,zinc finger protein 688
219329_s_at,9.32E-01,8.64E-01,0.17186,-6.44119,0.0110379,ATRAID,all-trans retinoic acid induced differentiation factor
210254_at,9.32E-01,8.64E-01,-0.171855,-6.44119,-0.039464,MS4A3,membrane spanning 4-domains A3
218252_at,9.32E-01,8.64E-01,0.171848,-6.44119,0.0174617,CKAP2,cytoskeleton associated protein 2
211301_at,9.32E-01,8.64E-01,0.171755,-6.4412,0.0364849,KCND3,potassium voltage-gated channel subfamily D member 3
216047_x_at,9.32E-01,8.64E-01,-0.171696,-6.44121,-0.0336489,SEZ6L,seizure related 6 homolog like
217826_s_at,9.32E-01,8.64E-01,0.171596,-6.44123,0.0225813,UBE2J1,ubiquitin conjugating enzyme E2 J1
217367_s_at,9.32E-01,8.64E-01,0.171575,-6.44123,0.021123,ZHX3,zinc fingers and homeoboxes 3
216339_s_at,9.33E-01,8.65E-01,-0.17123,-6.44129,-0.0357765,TNXB///TNXA,tenascin XB///tenascin XA (pseudogene)
219205_at,9.33E-01,8.65E-01,-0.17108,-6.44132,-0.0167584,SRR,serine racemase
222304_x_at,9.33E-01,8.65E-01,-0.170888,-6.44135,-0.0369268,OR7E47P,olfactory receptor family 7 subfamily E member 47 pseudogene
218095_s_at,9.33E-01,8.65E-01,0.170731,-6.44138,0.0311885,TMEM165,transmembrane protein 165
218812_s_at,9.33E-01,8.65E-01,-0.170685,-6.44139,-0.0265947,ORAI2,ORAI calcium release-activated calcium modulator 2
202023_at,9.33E-01,8.65E-01,-0.170644,-6.44139,-0.0399514,EFNA1,ephrin A1
202881_x_at,9.33E-01,8.65E-01,0.170605,-6.4414,0.0440352,NOL7,nucleolar protein 7
212286_at,9.33E-01,8.65E-01,-0.170582,-6.4414,-0.0241237,ANKRD12,ankyrin repeat domain 12
208574_at,9.33E-01,8.65E-01,0.170537,-6.44141,0.0457959,SOX14,SRY-box 14
219124_at,9.33E-01,8.65E-01,-0.170514,-6.44141,-0.0114024,TTI2,TELO2 interacting protein 2
203889_at,9.33E-01,8.65E-01,-0.170368,-6.44144,-0.0228801,SCG5,secretogranin V
214796_at,9.33E-01,8.65E-01,0.170299,-6.44145,0.0397057,LOC101927137///KIAA1456,uncharacterized LOC101927137///KIAA1456
208239_at,9.33E-01,8.65E-01,-0.170044,-6.44149,-0.0339238,FOXE1,forkhead box E1
207299_s_at,9.33E-01,8.65E-01,0.170033,-6.4415,0.0444511,GRM1,glutamate metabotropic receptor 1
205792_at,9.33E-01,8.65E-01,-0.170022,-6.4415,-0.0208948,WISP2,WNT1 inducible signaling pathway protein 2
206362_x_at,9.33E-01,8.66E-01,0.169448,-6.44159,0.0155251,MAP3K10,mitogen-activated protein kinase kinase kinase 10
211467_s_at,9.33E-01,8.66E-01,-0.169275,-6.44162,-0.0293063,NFIB,nuclear factor I B
211861_x_at,9.34E-01,8.66E-01,0.169081,-6.44165,0.0369561,CD28,CD28 molecule
210581_x_at,9.34E-01,8.66E-01,-0.16904,-6.44166,-0.012292,PATZ1,POZ/BTB and AT hook containing zinc finger 1
209045_at,9.34E-01,8.66E-01,0.169032,-6.44166,0.0163208,XPNPEP1,X-prolyl aminopeptidase 1
216284_at,9.34E-01,8.66E-01,-0.168815,-6.4417,-0.0367677,,
221077_at,9.34E-01,8.66E-01,-0.168807,-6.4417,-0.0320666,ARMC4,armadillo repeat containing 4
209821_at,9.34E-01,8.67E-01,-0.168603,-6.44173,-0.0656278,IL33,interleukin 33
205936_s_at,9.34E-01,8.67E-01,0.168526,-6.44175,0.0493997,HK3,hexokinase 3
205492_s_at,9.34E-01,8.67E-01,0.168466,-6.44176,0.0355289,DPYSL4,dihydropyrimidinase like 4
202031_s_at,9.34E-01,8.67E-01,0.168386,-6.44177,0.0127944,WIPI2,"WD repeat domain, phosphoinositide interacting 2"
212782_x_at,9.34E-01,8.67E-01,0.168319,-6.44178,0.0125539,POLR2J,RNA polymerase II subunit J
207419_s_at,9.34E-01,8.67E-01,0.168291,-6.44179,0.025311,RAC2,"ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)"
214240_at,9.34E-01,8.67E-01,0.168268,-6.44179,0.0490465,GAL,galanin and GMAP prepropeptide
216909_at,9.34E-01,8.67E-01,-0.168198,-6.4418,-0.0194937,RRP12,ribosomal RNA processing 12 homolog
215260_s_at,9.34E-01,8.67E-01,-0.168031,-6.44183,-0.021864,TCF3,transcription factor 3
200873_s_at,9.34E-01,8.67E-01,-0.167932,-6.44185,-0.0123167,CCT8,chaperonin containing TCP1 subunit 8
211764_s_at,9.34E-01,8.67E-01,0.167897,-6.44185,0.0248264,UBE2D1,ubiquitin conjugating enzyme E2 D1
220802_at,9.34E-01,8.67E-01,0.167801,-6.44187,0.0236104,KCNH4,potassium voltage-gated channel subfamily H member 4
205469_s_at,9.34E-01,8.67E-01,0.16763,-6.4419,0.0223098,IRF5,interferon regulatory factor 5
219893_at,9.34E-01,8.67E-01,-0.16748,-6.44192,-0.0383355,CCDC71,coiled-coil domain containing 71
207658_s_at,9.34E-01,8.67E-01,-0.167467,-6.44192,-0.0248525,FOXG1,forkhead box G1
207543_s_at,9.34E-01,8.68E-01,-0.167422,-6.44193,-0.0131198,P4HA1,prolyl 4-hydroxylase subunit alpha 1
221004_s_at,9.34E-01,8.68E-01,-0.167344,-6.44194,-0.0277981,ITM2C,integral membrane protein 2C
206561_s_at,9.34E-01,8.68E-01,0.167326,-6.44195,0.0400229,AKR1B10,aldo-keto reductase family 1 member B10
214256_at,9.34E-01,8.68E-01,0.167305,-6.44195,0.0192752,ATP10A,ATPase phospholipid transporting 10A (putative)
203427_at,9.34E-01,8.68E-01,-0.167231,-6.44196,-0.0306842,ASF1A,anti-silencing function 1A histone chaperone
216604_s_at,9.34E-01,8.68E-01,0.167103,-6.44198,0.0419697,SLC7A8,solute carrier family 7 member 8
221697_at,9.34E-01,8.68E-01,0.166889,-6.44202,0.0369556,MAP1LC3C,microtubule associated protein 1 light chain 3 gamma
207141_s_at,9.34E-01,8.68E-01,-0.166832,-6.44203,-0.0185155,KCNJ3,potassium voltage-gated channel subfamily J member 3
208058_s_at,9.34E-01,8.68E-01,0.166697,-6.44205,0.0353007,MGAT3,"mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase"
207770_x_at,9.34E-01,8.68E-01,0.166634,-6.44206,0.0334331,CSH2///CSH1,chorionic somatomammotropin hormone 2///chorionic somatomammotropin hormone 1
204435_at,9.34E-01,8.68E-01,-0.166624,-6.44206,-0.0342689,NUP58,nucleoporin 58
211207_s_at,9.34E-01,8.68E-01,0.166539,-6.44208,0.0208166,ACSL6,acyl-CoA synthetase long-chain family member 6
203456_at,9.34E-01,8.68E-01,-0.166473,-6.44209,-0.0180878,PRAF2,PRA1 domain family member 2
222285_at,9.34E-01,8.68E-01,-0.166458,-6.44209,-0.0510777,IGHD,immunoglobulin heavy constant delta
218482_at,9.34E-01,8.68E-01,-0.166429,-6.44209,-0.0141218,ENY2,"ENY2, transcription and export complex 2 subunit"
214131_at,9.34E-01,8.68E-01,-0.166363,-6.44211,-0.0547453,TXLNGY,"taxilin gamma pseudogene, Y-linked"
212328_at,9.35E-01,8.69E-01,0.165979,-6.44217,0.0517532,LIMCH1,LIM and calponin homology domains 1
212963_at,9.35E-01,8.69E-01,0.165931,-6.44218,0.0261437,TM2D1,TM2 domain containing 1
208590_x_at,9.35E-01,8.69E-01,-0.16582,-6.4422,-0.0217932,GJA3,gap junction protein alpha 3
220950_s_at,9.35E-01,8.69E-01,-0.165775,-6.4422,-0.0167614,KANSL3,KAT8 regulatory NSL complex subunit 3
208092_s_at,9.35E-01,8.69E-01,0.165618,-6.44223,0.018064,FAM49A,family with sequence similarity 49 member A
219961_s_at,9.35E-01,8.69E-01,0.16556,-6.44224,0.051918,KIZ,kizuna centrosomal protein
214214_s_at,9.35E-01,8.69E-01,-0.165418,-6.44226,-0.0161727,C1QBP,complement C1q binding protein
207345_at,9.35E-01,8.69E-01,-0.165288,-6.44228,-0.0287165,FST,follistatin
214811_at,9.35E-01,8.69E-01,-0.165254,-6.44229,-0.0471225,RIMBP2,RIMS binding protein 2
206289_at,9.35E-01,8.69E-01,0.165217,-6.44229,0.036815,HOXA4,homeobox A4
215633_x_at,9.35E-01,8.69E-01,0.165138,-6.44231,0.0153044,LST1,leukocyte specific transcript 1
217520_x_at,9.35E-01,8.69E-01,-0.165108,-6.44231,-0.0181377,LOC101929232///PDCD6IPP2,uncharacterized LOC101929232///PDCD6IP pseudogene 2
209492_x_at,9.35E-01,8.70E-01,-0.164802,-6.44236,-0.0096974,ATP5I,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit E"
221074_at,9.35E-01,8.70E-01,-0.164608,-6.44239,-0.0180767,NCR2,natural cytotoxicity triggering receptor 2
212497_at,9.35E-01,8.70E-01,-0.164433,-6.44242,-0.0515168,MAPK1IP1L,mitogen-activated protein kinase 1 interacting protein 1 like
221659_s_at,9.35E-01,8.70E-01,0.164379,-6.44243,0.0200262,MYL10,myosin light chain 10
214728_x_at,9.35E-01,8.70E-01,-0.164326,-6.44244,-0.0173552,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
216363_at,9.35E-01,8.70E-01,0.164001,-6.44249,0.0211538,,
213468_at,9.36E-01,8.70E-01,0.163635,-6.44255,0.0304461,ERCC2,"ERCC excision repair 2, TFIIH core complex helicase subunit"
217109_at,9.36E-01,8.71E-01,0.163592,-6.44256,0.0402893,MUC4,"mucin 4, cell surface associated"
220698_at,9.36E-01,8.71E-01,0.163588,-6.44256,0.0233879,LOC79160,uncharacterized LOC79160
205424_at,9.36E-01,8.71E-01,0.163315,-6.4426,0.0345965,TBKBP1,TBK1 binding protein 1
218948_at,9.36E-01,8.71E-01,0.163226,-6.44262,0.0227723,QRSL1,glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1
209699_x_at,9.36E-01,8.71E-01,0.163109,-6.44264,0.0281355,LOC101930400///AKR1C2,"aldo-keto reductase family 1 member C2-like///aldo-keto reductase family 1, member C2"
219323_s_at,9.36E-01,8.71E-01,-0.1631,-6.44264,-0.02814,IL18BP,interleukin 18 binding protein
217514_at,9.36E-01,8.71E-01,-0.163027,-6.44265,-0.0436838,ST8SIA5,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5"
214066_x_at,9.36E-01,8.71E-01,0.162873,-6.44267,0.0339277,NPR2,natriuretic peptide receptor 2
220587_s_at,9.36E-01,8.71E-01,-0.16283,-6.44268,-0.0199715,MLST8,"MTOR associated protein, LST8 homolog"
218714_at,9.36E-01,8.71E-01,-0.162735,-6.4427,-0.0184967,PRR14,proline rich 14
208573_s_at,9.36E-01,8.72E-01,-0.16235,-6.44276,-0.0200541,OR2H2,olfactory receptor family 2 subfamily H member 2
214311_at,9.36E-01,8.72E-01,0.162158,-6.44279,0.0347458,ZFPL1,zinc finger protein like 1
219425_at,9.36E-01,8.72E-01,-0.162111,-6.4428,-0.0313098,SULT4A1,sulfotransferase family 4A member 1
220348_at,9.37E-01,8.72E-01,0.161932,-6.44283,0.0422961,KLHL29,kelch like family member 29
215654_at,9.37E-01,8.72E-01,0.161875,-6.44283,0.0328091,BCAT2,branched chain amino acid transaminase 2
205858_at,9.37E-01,8.72E-01,0.161836,-6.44284,0.0313938,NGFR,nerve growth factor receptor
201900_s_at,9.37E-01,8.72E-01,0.161671,-6.44287,0.0151899,AKR1A1,aldo-keto reductase family 1 member A1
205706_s_at,9.37E-01,8.72E-01,0.161588,-6.44288,0.0406971,ANKRD26,ankyrin repeat domain 26
211131_s_at,9.37E-01,8.72E-01,0.161566,-6.44288,0.0449311,EDA,ectodysplasin A
202457_s_at,9.37E-01,8.72E-01,0.16142,-6.44291,0.0153609,PPP3CA,protein phosphatase 3 catalytic subunit alpha
219356_s_at,9.37E-01,8.72E-01,-0.161172,-6.44295,-0.0147957,CHMP5,charged multivesicular body protein 5
202221_s_at,9.37E-01,8.72E-01,0.161131,-6.44295,0.0236089,EP300,E1A binding protein p300
213764_s_at,9.37E-01,8.73E-01,0.161059,-6.44297,0.051325,MFAP5,microfibrillar associated protein 5
216842_x_at,9.37E-01,8.73E-01,-0.161025,-6.44297,-0.0251727,,
212123_at,9.37E-01,8.73E-01,0.160993,-6.44298,0.0109767,TCTN3,tectonic family member 3
207305_s_at,9.37E-01,8.73E-01,0.160795,-6.44301,0.0127093,TRAPPC8,trafficking protein particle complex 8
208237_x_at,9.37E-01,8.73E-01,0.160763,-6.44301,0.0218239,ADAM22,ADAM metallopeptidase domain 22
215347_at,9.37E-01,8.73E-01,0.160751,-6.44301,0.0150813,,
200632_s_at,9.37E-01,8.73E-01,0.160678,-6.44303,0.0139731,NDRG1,N-myc downstream regulated 1
208441_at,9.37E-01,8.73E-01,0.160645,-6.44303,0.0195649,IGF1R,insulin like growth factor 1 receptor
218422_s_at,9.37E-01,8.73E-01,-0.160634,-6.44303,-0.0146601,RBM26,RNA binding motif protein 26
210833_at,9.37E-01,8.73E-01,0.160611,-6.44304,0.0523903,PTGER3,prostaglandin E receptor 3
214403_x_at,9.37E-01,8.73E-01,-0.16061,-6.44304,-0.0275934,SPDEF,SAM pointed domain containing ETS transcription factor
220638_s_at,9.37E-01,8.73E-01,-0.160608,-6.44304,-0.0254233,CBLC,Cbl proto-oncogene C
204755_x_at,9.37E-01,8.73E-01,0.160514,-6.44305,0.0531934,HLF,"HLF, PAR bZIP transcription factor"
210310_s_at,9.37E-01,8.73E-01,0.160503,-6.44305,0.0170269,FGF5,fibroblast growth factor 5
220387_s_at,9.37E-01,8.73E-01,0.160457,-6.44306,0.0441871,HHLA3,HERV-H LTR-associating 3
205393_s_at,9.37E-01,8.73E-01,-0.160317,-6.44308,-0.0269306,CHEK1,checkpoint kinase 1
205750_at,9.37E-01,8.74E-01,-0.159739,-6.44317,-0.0357584,BPHL,biphenyl hydrolase like
215592_at,9.37E-01,8.74E-01,-0.159464,-6.44322,-0.0220645,,
202092_s_at,9.38E-01,8.74E-01,0.15932,-6.44324,0.0104738,ARL2BP,ADP ribosylation factor like GTPase 2 binding protein
211966_at,9.38E-01,8.74E-01,0.159208,-6.44326,0.0382895,COL4A2,collagen type IV alpha 2 chain
205481_at,9.38E-01,8.74E-01,0.15898,-6.44329,0.0221511,ADORA1,adenosine A1 receptor
203846_at,9.38E-01,8.74E-01,-0.158892,-6.44331,-0.01952,TRIM32,tripartite motif containing 32
209936_at,9.38E-01,8.74E-01,0.158861,-6.44331,0.0351017,RBM5,RNA binding motif protein 5
205239_at,9.38E-01,8.74E-01,0.15866,-6.44334,0.0374298,AREG,amphiregulin
204623_at,9.38E-01,8.74E-01,-0.158605,-6.44335,-0.0329339,TFF3,trefoil factor 3
210289_at,9.38E-01,8.74E-01,0.158543,-6.44336,0.041372,NAT8B///NAT8,"N-acetyltransferase 8B (putative, gene/pseudogene)///N-acetyltransferase 8 (putative)"
220693_at,9.38E-01,8.75E-01,-0.158452,-6.44338,-0.0360582,CCDC82,coiled-coil domain containing 82
202831_at,9.38E-01,8.75E-01,0.158439,-6.44338,0.0302319,GPX2,glutathione peroxidase 2
220801_s_at,9.38E-01,8.75E-01,0.158239,-6.44341,0.0191612,HAO2,hydroxyacid oxidase 2
220895_at,9.38E-01,8.75E-01,0.158062,-6.44344,0.0340412,USP29,ubiquitin specific peptidase 29
219013_at,9.38E-01,8.75E-01,-0.158051,-6.44344,-0.0142976,GALNT11,polypeptide N-acetylgalactosaminyltransferase 11
62212_at,9.38E-01,8.75E-01,-0.157979,-6.44345,-0.0100459,LOC100129924///C1orf50,uncharacterized LOC100129924///chromosome 1 open reading frame 50
216172_at,9.38E-01,8.75E-01,-0.157904,-6.44346,-0.0253961,,
202694_at,9.38E-01,8.75E-01,-0.157837,-6.44347,-0.0443814,STK17A,serine/threonine kinase 17a
220696_at,9.38E-01,8.75E-01,0.157636,-6.4435,0.0437536,,
220359_s_at,9.38E-01,8.75E-01,0.157537,-6.44352,0.0327413,ARPP21,cAMP regulated phosphoprotein 21
204874_x_at,9.38E-01,8.75E-01,-0.157516,-6.44352,-0.0358728,BAIAP3,BAI1 associated protein 3
215164_at,9.38E-01,8.75E-01,-0.15728,-6.44356,-0.0593399,,
209137_s_at,9.38E-01,8.76E-01,0.157254,-6.44356,0.0190789,USP10,ubiquitin specific peptidase 10
206957_at,9.38E-01,8.76E-01,0.157244,-6.44357,0.0488235,AGXT,alanine-glyoxylate aminotransferase
211403_x_at,9.38E-01,8.76E-01,-0.157232,-6.44357,-0.0212307,VCX2,"variable charge, X-linked 2"
215583_at,9.38E-01,8.76E-01,0.157195,-6.44357,0.0269353,TMEM63A,transmembrane protein 63A
210834_s_at,9.38E-01,8.76E-01,0.157171,-6.44358,0.0508709,PTGER3,prostaglandin E receptor 3
220653_at,9.39E-01,8.76E-01,0.156772,-6.44364,0.0180419,ZIM2///PEG3,zinc finger imprinted 2///paternally expressed 3
208406_s_at,9.39E-01,8.76E-01,-0.156596,-6.44367,-0.0402954,GRAP2,GRB2-related adaptor protein 2
209438_at,9.39E-01,8.76E-01,0.156518,-6.44368,0.0121881,PHKA2,phosphorylase kinase regulatory subunit alpha 2
